cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,tvtot,tvpol,rdtot,rdpol,nwsptot,nwsppol,netuse,ppltrst,pplfair,pplhlp,polintr,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inmdisc,sclact,crmvct,aesfdrk,brghmwr,brghmef,crvctwr,crvctef,trrenyr,trrcnyr,trrprsn,trrtort,health,hlthhmp,rlgblg,rlgdnm,rlgblge,rlgdnme,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzship,ctzshipa,ctzshipb,ctzshipc,brncntr,cntbrth,cntbrtha,cntbrthb,cntbrthc,livecntr,livecnta,lnghoma,lnghom1,lnghomb,lnghom2,blgetmg,facntr,facntn,fbrncnt,fbrncnta,fbrncntb,mocntr,mocntn,mbrncnt,mbrncnta,mbrncntb,gndr,partner,rshpsts,marsts,marital,martlfr,maritala,maritalb,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,dvrcdev,dvrcdeva,chldhm,chldhhe,domicil,edulvla,edulvlb,eisced,edufld,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngdk,dngref,dngna,mainact,mnactic,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctr,wrkctra,estsz,jbspv,njbspv,wkdcorg,wkdcorga,iorgact,wkhct,wkhtot,nacer1,nacer11,nacer2,tporgwk,iscoco,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrc,hincsrca,hinctnt,hinctnta,hincfel,brwmny,edulvlpa,edulvlpb,eiscedp,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngdkp,dngnapp,dngrefp,dngnap,mnactp,crpdwkp,iscocop,isco08p,emprelp,emplnop,jbspvp,njbspvp,wkdcorp,ioactp,wkhtotp,edulvlfa,edulvlfb,eiscedf,emprf14,emplnof,jbspvf,occf14,occf14a,occf14b,edulvlma,edulvlmb,eiscedm,emprm14,emplnom,jbspvm,occm14,occm14a,occm14b,atncrse,fxltph,mbltph,inttph,
FR,ESS1-6e01,1.0,26.11.2014,121526,ESS6e02_1,6,2.1,954,1.43665020581514,1.94455773901893,2.702677846,4,2,,,,,,5,4,4,3,,,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,6,,5,5,4,4,4,5,6,2,2,,,2,2,2,2,4,7,4,5,7,,3,1,2,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,2,,,,DZ,1,2,66,6,,,,6,,,,,,,1,,2,1,6,2,5,520,5,,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,2,1,2,66666,,5,5,37,37,,,43,4,,8344,2,2,6,6,3,1,1,,6,4,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,313,4,1,,,,,6,1,113,1,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121527,ESS6e02_1,6,2.1,955,0.478883416210216,0.405786420542508,2.702677846,6,4,,,,,,8,10,3,1,,,6,6,6,3,3,4,2,1,2,2,2,2,1,2,2,1,4,,5,9,1,1,6,5,3,3,2,,,9,2,2,1,8,10,8,8,5,,2,2,1,,,,,,,,,2,3,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,2,,,,ES,2,,,,ES,1,2,66,4,,,,4,,,,,,,1,,1,2,1,2,5,720,7,,15,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2001,1,66666,,1,4,2,66666,,3,0,18,18,,,85,1,,2330,2,2,6,6,2,3,4,,6,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,1,,,,,8,5,520,5,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121528,ESS6e02_1,6,2.1,957,0.955868899828286,0.509124679836903,2.702677846,5,2,,,,,,7,8,9,4,,,3,5,6,3,3,3,5,1,2,2,2,2,2,2,2,2,6,,2,8,2,3,5,6,8,2,2,,,5,3,3,3,8,5,5,9,6,,3,2,1,,,,,,,,,2,3,2,66,1,1,5,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,1,66,,,,1,,,,,,,1,,2,2,1,2,3,313,4,,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,1,2,66666,,9,3,36,38,,,86,4,,3344,2,1,1,1,3,1,1,,7,2,,3,321,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,1323,2,,,,,,50,3,313,4,1,,,,,6,3,313,4,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121529,ESS6e02_1,6,2.1,959,0.957766832420433,0.817055263443057,2.702677846,4,0,,,,,,8,10,6,4,,,7,6,9,3,4,8,10,1,2,2,2,2,1,2,2,1,4,,3,8,10,7,8,7,7,2,1,,,4,2,2,2,5,5,5,8,5,,3,1,4,,,,,,,,,1,3,1,1,6,66,5,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,DZ,,1962,,FRE,,000,2,2,,,,DZ,2,,,,DZ,2,1,1,66,,,,1,,,,,,,2,,2,2,1,1,3,321,3,,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,2,66666,,5,7,35,35,,,97,4,,9112,2,1,1,2,3,1,1,,10,2,,3,321,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,88,8888,88,4,,,,,66,88,8888,88,1,,,,,8,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121530,ESS6e02_1,6,2.1,960,0.957766832420433,0.817055263443057,2.702677846,4,2,,,,,,6,6,6,2,,,7,5,5,5,5,6,6,1,2,2,2,2,1,2,1,1,3,,6,7,3,5,6,5,5,2,2,,,5,2,2,2,7,7,7,7,3,,2,1,3,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,1,66,,,,1,,,,,,,2,,1,2,1,2,3,323,4,,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2010,1,66666,,1,5,2,66666,,9,7,37,37,,,84,1,,4419,2,2,6,6,2,3,4,,2,2,,3,313,4,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,1,,,,,4,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121531,ESS6e02_1,6,2.1,963,0.955868899828286,0.897659436233143,2.702677846,2,1,,,,,,5,6,5,3,,,5,6,7,5,5,6,6,2,2,2,2,2,2,2,2,2,6,,4,8,7,7,6,8,9,2,2,,,5,2,2,2,7,6,5,8,6,,3,2,2,,,,,,,,,2,3,2,66,2,66,1,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,3,6,,,,6,,,,,,,6,,2,2,2,2,5,520,5,,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,1,2,66666,,8,6,24,35,,,42,4,,3343,2,2,6,6,3,1,1,,5,1,,5,710,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,2512,1,,,,,,39,3,321,3,1,,,,,7,3,321,3,1,,,,,4,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,121532,ESS6e02_1,6,2.1,964,0.478883416210216,0.255067787905018,2.702677846,2,1,,,,,,4,5,6,4,,,2,2,6,2,2,2,5,1,2,2,2,2,1,2,1,1,6,,77,6,6,5,5,2,2,2,1,,,0,2,2,2,8,7,5,6,4,,2,2,1,,,,,,,,,3,2,2,66,1,1,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,2,,,,IT,2,,,,IT,2,2,66,6,,,,6,,,,,,,2,,2,2,1,2,3,313,4,,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,2,66666,,4,4,35,35,,,84,1,,4110,2,2,6,6,2,1,1,,4,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,321,3,1,,,,,5,1,113,1,3,,,,,66,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,121533,ESS6e02_1,6,2.1,971,0.940599761725886,0.802410316016651,2.702677846,5,3,,,,,,7,7,6,1,,,6,7,7,5,3,6,6,1,2,2,2,2,1,2,1,1,2,,3,8,5,6,7,6,8,2,2,,,8,2,2,2,5,7,5,8,6,,4,2,1,,,,,,,,,1,3,1,1,6,66,6,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,1,66,,,,1,,,,,,,2,,2,2,1,2,3,313,4,,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,2,6666,6,66666,,6,6,6,66666,,66,66,666,666,,,666,66,,66666,6,2,6,6,3,3,4,,7,1,,1,113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,1,,,,,2,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121534,ESS6e02_1,6,2.1,973,0.940599761725886,1.34669452936823,2.702677846,7,3,,,,,,5,6,6,3,,,5,7,7,4,4,5,7,1,2,2,2,2,2,2,2,1,2,,4,7,4,5,8,7,8,1,2,,,7,1,2,1,7,7,7,8,7,,3,2,1,,,,,,,,,2,3,2,66,1,1,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,2,2,2,2,1,113,1,,4,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1997,1,66666,,1,4,1,12,,10,4,36,38,,,36,4,,3112,2,2,6,6,2,3,4,,4,2,,3,321,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,2,,,,,4,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121535,ESS6e02_1,6,2.1,974,0.470299880862943,0.344488609467608,2.702677846,0,66,,,,,,7,8,4,2,,,3,4,4,4,4,3,3,1,2,2,2,2,1,2,1,1,2,,77,5,3,4,4,5,5,1,2,,,7,2,2,2,8,8,6,5,5,,3,1,1,,,,,,,,,2,2,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,6,,,,6,,,,,,,1,,2,2,1,2,5,520,5,,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,2,66666,,3,0,35,35,,,62,4,,3513,2,1,2,2,1,1,1,,5,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,5,620,6,3,,,,,66,5,620,6,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121536,ESS6e02_1,6,2.1,978,0.940599761725886,0.79702616092497,2.702677846,6,5,,,,,,6,7,7,2,,,6,4,7,3,2,4,6,1,2,2,1,2,1,2,2,1,2,,8,8,3,3,6,4,8,2,2,,,1,3,3,3,5,5,5,5,3,,4,2,1,,,,,,,,,3,2,1,1,6,66,9,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,2,2,1,2,5,710,7,,16,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1996,1,66666,,1,5,1,12,,8,5,40,45,,,26,4,,2152,2,2,6,6,3,3,4,,7,1,,2,213,2,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,,66666,6,,,,,,666,1,113,1,2,,,,,5,2,213,2,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121537,ESS6e02_1,6,2.1,980,0.501316072607019,0.348332190083348,2.702677846,7,7,,,,,,0,0,0,3,,,0,0,0,0,0,0,7,3,2,2,2,2,2,2,2,2,6,,0,0,0,0,0,5,8,2,1,,,0,1,1,1,10,10,10,2,4,,2,1,1,,,,,,,,,3,3,2,66,1,1,10,6,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,,PT,2,,,,PT,,1965,,FRE,,000,1,2,,,,PT,2,,,,PT,1,2,66,4,,,,4,,,,,,,1,,1,2,1,1,3,313,4,,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,3,2,66666,,10,0,39,55,,,28,4,,8344,2,1,1,2,3,1,1,,4,4,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,1,,,,,7,1,0,1,1,,,,,8,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121538,ESS6e02_1,6,2.1,986,1.00263214521404,1.49801537537225,2.702677846,5,1,,,,,,5,8,5,3,,,1,1,6,2,2,3,5,1,1,2,2,2,2,2,1,1,6,,8,8,4,5,5,5,7,1,1,,,5,2,2,2,5,5,5,9,7,,3,2,3,,,,,,,,,2,3,1,1,6,66,4,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,8,1,,,,66,1,,,,66,2,1,1,66,,,,1,,,,,,,2,,2,2,1,1,1,113,1,,11,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2012,1,66666,,1,3,2,66666,,10,0,25,25,,,87,4,,5329,2,1,1,2,2,3,4,,77,2,,55,5555,55,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,88,8888,88,1,,,,,7,88,8888,88,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121539,ESS6e02_1,6,2.1,990,1.00263214521404,0.734415141046091,2.702677846,2,2,,,,,,5,6,8,2,,,6,2,8,6,6,6,6,1,2,2,2,2,2,2,1,1,2,,5,6,5,5,6,5,4,3,2,,,5,2,2,2,7,7,5,7,4,,3,2,1,,,,,,,,,3,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,2,,,,DZ,1,2,66,6,,,,6,,,,,,,1,,2,2,1,1,5,520,5,,15,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,1,2012,1,66666,,1,2,1,4,,10,7,39,45,,,46,4,,5223,2,1,2,1,3,4,5,,2,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,5,610,6,2,,,,,1,5,610,6,2,,,,,1,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121540,ESS6e02_1,6,2.1,991,0.501316072607019,0.470787472491043,2.702677846,3,2,,,,,,9,9,9,2,,,8,8,7,8,7,7,9,1,2,2,2,2,2,2,1,1,2,,1,10,7,7,8,8,8,2,1,,,6,1,1,1,8,9,8,10,7,,4,2,2,,,,,,,,,1,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,6,,,,6,,,,,,,1,,2,2,2,1,5,720,7,,17,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,1,2012,1,66666,,2,1,2,66666,,9,8,35,38,,,47,4,,2262,2,2,6,6,3,7,8,,1,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,5,720,7,1,,,,,2,5,720,7,2,,,,,1,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,121541,ESS6e02_1,6,2.1,993,0.501316072607019,0.678549340246803,2.702677846,3,2,,,,,,5,7,7,2,,,6,6,7,5,5,5,7,1,2,2,1,2,2,2,2,2,6,,6,7,4,5,6,8,6,4,2,,,8,2,2,2,5,5,6,8,6,,3,2,2,,,,,,,,,4,1,1,1,6,66,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,2,66,6,,,,6,,,,,,,2,,2,2,2,1,5,520,5,,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,2,66666,,9,3,35,38,,,27,4,,3118,2,2,6,6,3,1,1,,9,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,321,3,2,,,,,4,3,321,3,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121542,ESS6e02_1,6,2.1,994,0.501316072607019,0.427664565537235,2.702677846,7,7,,,,,,5,4,0,2,,,6,4,3,3,3,5,6,2,1,2,2,2,2,2,1,2,6,,5,1,1,4,4,5,3,1,1,,,10,2,2,4,5,5,5,3,4,,1,2,4,,,,,,,,,4,1,1,1,6,66,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,2,,,,DE,1,,,,66,2,2,66,4,,,,4,,,,,,,1,,1,2,1,1,3,321,3,,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,8888,1,66666,,1,4,2,66666,,0,0,40,40,,,84,6,,3353,2,1,2,2,3,3,4,,1,4,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,88,8888,88,4,,,,,66,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121543,ESS6e02_1,6,2.1,996,0.501316072607019,0.424794945964671,2.702677846,0,66,,,,,,0,0,4,1,,,88,5,5,3,3,3,88,3,2,2,2,2,2,2,2,2,6,,2,7,88,88,7,7,9,1,1,,,10,1,1,1,8,6,5,5,1,,1,2,2,,,,,,,,,3,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,IT,2,,,,IT,,2006,,ITA,,000,1,2,,,,IT,2,,,,IT,1,2,66,6,,,,6,,,,,,,2,,2,2,1,1,5,620,6,,21,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,5,2,66666,,10,0,18,45,,,85,6,,2310,2,2,6,6,3,1,1,,6,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,313,4,1,,,,,7,5,620,6,1,,,,,2,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121544,ESS6e02_1,6,2.1,1000,0.501164582103116,0.748781348345866,2.702677846,7,0,,,,,,6,8,6,4,,,4,4,8,2,2,2,2,1,2,2,2,2,2,2,2,1,2,,2,8,5,6,6,7,6,1,2,,,8,1,1,1,7,8,8,8,6,,3,2,4,,,,,,,,,3,2,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,5,,,,5,,,,,,,1,,2,2,1,1,1,113,1,,14,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1999,1,66666,,2,1,2,66666,,10,10,60,60,,,96,3,,5311,2,2,6,6,3,3,4,,2,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,88,8888,88,1,,,,,7,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121545,ESS6e02_1,6,2.1,1002,1.00263214521404,0.734415141046091,2.702677846,2,2,,,,,,5,6,5,1,,,4,3,3,4,4,5,5,1,2,2,1,2,1,2,2,2,6,,5,6,4,3,3,5,6,2,2,,,7,1,1,1,8,8,6,7,3,,2,2,1,,,,,,,,,2,3,1,1,6,66,7,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,1,,2,1,6,1,5,720,7,,23,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,,6,1,2,66666,,10,10,40,40,,,69,5,,2611,2,2,6,6,3,2,2,,7,2,,5,510,5,0,1,0,0,0,0,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,2,,,,,5,3,313,4,1,,,,,3,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,121546,ESS6e02_1,6,2.1,1003,0.501316072607019,0.749007688433168,2.702677846,4,2,,,,,,5,5,5,2,,,4,3,5,3,3,4,6,1,2,2,2,2,2,2,1,2,6,,7,3,3,3,4,5,5,1,1,,,2,2,3,3,2,2,2,5,7,,3,2,4,,,,,,,,,3,2,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,2,,,,PL,2,,,,PL,2,2,66,6,,,,6,,,,,,,1,,2,2,2,1,2,213,2,,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1994,1,66666,,1,1,1,3,,8,6,40,50,,,47,4,,1420,2,2,6,6,3,3,4,,2,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,0,1,2,,,,,9,1,0,1,4,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121547,ESS6e02_1,6,2.1,1007,0.501164582103116,0.367096605681673,2.702677846,4,4,,,,,,6,5,5,2,,,7,8,9,5,6,6,8,1,1,2,1,2,2,2,2,1,2,,5,7,6,6,7,6,7,1,2,,,5,2,3,2,7,3,7,6,5,,4,2,1,,,,,,,,,3,3,2,66,2,66,4,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,66,2,,,,MA,,1997,,FRE,,000,2,2,,,,MA,2,,,,MA,1,2,66,1,,,,1,,,,,,,1,,2,2,2,1,5,710,7,,25,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,1,2012,1,66666,,2,2,1,10,,6,7,35,43,,,42,4,,1322,2,1,1,1,3,4,5,,5,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,2,,,,,1,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121548,ESS6e02_1,6,2.1,1008,1.00263214521404,1.27547403592526,2.702677846,0,66,,,,,,4,7,7,2,,,7,8,8,7,6,9,9,3,2,2,1,2,1,1,2,2,6,,5,9,6,6,5,8,8,2,3,,,8,1,1,1,7,10,8,8,6,,4,2,2,,,,,,,,,1,3,2,66,2,66,8,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,2,,,,VN,1,2,66,6,,,,6,,,,,,,2,,2,2,2,1,2,213,2,,14,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,,6,6,6,66666,,66,66,666,666,,,666,66,,66666,6,2,6,6,3,4,5,,1,8,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,88,8888,88,1,,,,,3,5,520,5,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121549,ESS6e02_1,6,2.1,1009,0.501316072607019,0.717754394874558,2.702677846,7,2,,,,,,2,5,6,2,,,5,8,5,5,7,8,8,1,2,2,2,2,2,2,2,1,3,,5,3,88,8,5,8,9,3,2,,,5,2,2,2,5,7,5,8,2,,3,2,1,,,,,,,,,4,1,1,1,6,66,10,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,2,,,,DZ,1,2,66,4,,,,4,,,,,,,1,,1,2,1,1,1,113,1,,11,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2003,1,66666,,1,3,2,66666,,10,10,35,35,,,87,4,,3412,2,1,1,1,3,7,8,,2,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,88,8888,88,1,,,,,6,88,8888,88,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,121550,ESS6e02_1,6,2.1,1012,0.501164582103116,0.470645206825056,2.702677846,6,1,,,,,,3,4,8,4,,,7,6,6,4,4,6,7,3,2,2,2,2,2,2,2,2,6,,5,8,5,6,6,6,8,3,2,,,8,1,1,1,7,9,7,8,7,,3,2,3,,,,,,,,,2,3,1,1,6,66,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,6,,,,6,,,,,,,2,,2,2,2,1,5,520,5,,15,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,1,2012,1,66666,,1,1,2,66666,,0,0,25,26,,,56,4,,5131,2,2,6,6,3,3,4,,3,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,1,,,,,6,5,610,6,3,,,,,66,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,121551,ESS6e02_1,6,2.1,1013,0.501316072607019,0.844682566202624,2.702677846,3,2,,,,,,4,8,5,2,,,5,9,5,5,5,5,4,3,2,2,2,2,2,2,2,2,6,,5,2,2,5,5,6,7,1,3,,,5,2,2,2,5,8,5,4,4,,1,2,1,,,,,,,,,3,2,1,1,6,66,10,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,,CM,2,,,,CM,,2004,,FRE,,000,2,2,,,,CM,2,,,,CM,2,2,66,6,,,,6,,,,,,,1,,2,2,1,1,1,113,1,,10,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,1,2013,1,66666,,2,4,2,66666,,3,0,20,20,,,86,2,,9112,2,1,2,2,3,4,5,,1,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,88,8888,88,2,,,,,9,88,8888,88,3,,,,,66,1,,,,
